wave,arm,step,val_acc,resp_len,clip_ratio,tps,tokens,h_target,h9_budget
legacy,a4_dagger_anneal,89,,8248.578125,0.2421875,316.43183847516775,1072898,,
legacy,a4_dagger_anneal,90,,8975.6640625,0.265625,360.608271215111,1165069,,
legacy,a4_dagger_anneal,91,,9244.109375,0.3203125,375.9525147359818,1200641,,
legacy,a4_dagger_anneal,92,,9526.7421875,0.359375,399.729965319857,1237946,,
legacy,a4_dagger_anneal,93,,9585.3359375,0.359375,395.76136776059866,1242865,,
legacy,a4_dagger_anneal,94,,8753.2734375,0.2890625,341.2740910779685,1137930,,
legacy,a4_dagger_anneal,95,,10538.359375,0.421875,493.56682943738997,1365859,,
legacy,a4_dagger_anneal,96,,9552.796875,0.3203125,396.318454766646,1239854,,
legacy,a4_dagger_anneal,97,,10485.7421875,0.4296875,481.5199651233852,1359386,,
legacy,a4_dagger_anneal,98,,9978.046875,0.34375,392.6151871327311,1294183,,
legacy,a5_aggrevate,1,,7010.5234375,0.078125,436.38345716148615,913030,,
legacy,a5_aggrevate,2,,5670.34375,0.125,378.22843780741096,742153,,
legacy,a5_aggrevate,3,,5718.5,0.0859375,359.1069997474551,749149,,
legacy,a5_aggrevate,4,,5741.171875,0.140625,391.40785391256213,751522,,
legacy,a5_aggrevate,5,,5287.3671875,0.1328125,366.6419835872948,694878,,
legacy,a5_aggrevate,6,,5772.890625,0.140625,391.67190175130963,755035,,
legacy,a5_aggrevate,7,,4467.5390625,0.0703125,316.8602118343115,587503,,
legacy,a5_aggrevate,8,,5274.6015625,0.125,346.5735229924321,691833,,
legacy,a5_aggrevate,9,,5025.0390625,0.1484375,365.40484407916665,660630,,
legacy,a5_aggrevate,10,,5122.0546875,0.1484375,367.9675882719457,672317,,
legacy,a5_aggrevate,11,,4639.8046875,0.1328125,357.8051407188177,610872,,
legacy,a5_aggrevate,12,,5696.8359375,0.1875,394.97792207077146,746625,,
legacy,a5_aggrevate,13,,4437.109375,0.140625,349.6022860817611,585719,,
legacy,a5_aggrevate,14,,3967.046875,0.1015625,301.9550092704594,523536,,
legacy,a5_aggrevate,15,,5112.3046875,0.125,368.1525790691376,669893,,
legacy,a5_aggrevate,16,,4434.4453125,0.1328125,346.05778519809246,584000,,
legacy,a5_aggrevate,17,,4214.9453125,0.0859375,305.57895527780056,554773,,
legacy,a5_aggrevate,18,,5029,0.15625,366.6692470796406,660333,,
legacy,a5_aggrevate,19,,4823.078125,0.1328125,358.4366181381047,634122,,
legacy,a5_aggrevate,20,,4891.3984375,0.1328125,364.27064084261656,644226,,
legacy,a5_aggrevate,21,,5865.25,0.15625,395.39410192891955,767726,,
legacy,a5_aggrevate,22,,5084.3828125,0.1171875,376.26320277526975,668718,,
legacy,a5_aggrevate,23,,5143.65625,0.109375,349.18051048740745,675125,,
legacy,a5_aggrevate,24,,5560.6171875,0.15625,388.4122468829155,731516,,
legacy,a5_aggrevate,25,0.528,5086.375,0.1171875,375.7991501055658,667187,,
legacy,a5_aggrevate,26,,5079.21875,0.1015625,377.14328834600747,666882,,
legacy,a5_aggrevate,27,,5499,0.125,373.0326732173562,720834,,
legacy,a5_aggrevate,28,,5595.3359375,0.15625,376.6077695880085,734320,,
legacy,a5_aggrevate,29,,5061.15625,0.1171875,343.96780030429363,663981,,
legacy,a5_aggrevate,30,,5194.96875,0.140625,364.5203134957701,681267,,
legacy,a5_aggrevate,31,,5782.0390625,0.140625,387.42355871386826,756446,,
legacy,a5_aggrevate,32,,6016.1171875,0.171875,394.3413385245949,785235,,
legacy,a5_aggrevate,33,,5827.140625,0.140625,386.07519017904997,762827,,
legacy,a5_aggrevate,34,,6171.484375,0.1328125,398.61841212026775,807773,,
legacy,a5_aggrevate,35,,5515.46875,0.09375,346.353295462206,724250,,
legacy,a5_aggrevate,36,,6155.015625,0.1640625,395.39476507902145,804240,,
legacy,a5_aggrevate,37,,5633.375,0.1171875,389.4297092668712,737234,,
legacy,a5_aggrevate,38,,5878.96875,0.0703125,358.2671130839735,769868,,
legacy,a5_aggrevate,39,,5498.34375,0.0625,345.0921383276582,718745,,
legacy,a5_aggrevate,40,,6141.0234375,0.078125,360.01665690913796,801758,,
legacy,a5_aggrevate,41,,6101.75,0.1171875,368.05141016840935,797369,,
legacy,a5_aggrevate,42,,5522.90625,0.0625,335.8763867262751,723328,,
legacy,a5_aggrevate,43,,6005.3359375,0.09375,361.6675222981721,783720,,
legacy,a5_aggrevate,44,,5645.140625,0.078125,348.3196529876441,739184,,
legacy,a5_aggrevate,45,,5726.7265625,0.0625,350.7138168197125,750102,,
legacy,a5_aggrevate,46,,4872.1953125,0.0390625,317.16747359000146,639164,,
legacy,a5_aggrevate,47,,5917.34375,0.1015625,352.3070482518524,773280,,
legacy,a5_aggrevate,48,,5892.7265625,0.078125,392.01032081991434,770980,,
legacy,h10_task_subset,1,,1000.15625,0.0078125,189.27285096421838,144238,,
legacy,h10_task_subset,2,,1380.4609375,0.0078125,82.17343774065375,193462,,
legacy,h10_task_subset,3,,1237.90625,0.0234375,94.85624075308442,174666,,
legacy,h10_task_subset,4,,1250.90625,0.0078125,88.04791828989983,176322,,
legacy,h10_task_subset,5,,1659.609375,0.0390625,109.64572229236364,230091,,
legacy,h10_task_subset,6,,1478.578125,0.0234375,92.46993063762784,204740,,
legacy,h10_task_subset,7,,1299.671875,0.0078125,78.8055248260498,182695,,
legacy,h10_task_subset,8,,1372.4921875,0.0078125,74.15484504774213,193219,,
legacy,h10_task_subset,9,,1673.3828125,0.03125,98.25478146225214,229962,,
legacy,h10_task_subset,10,,1255.984375,0.0078125,74.6136818304658,178094,,
legacy,h10_task_subset,11,,1551.1875,0.015625,89.23856811225414,214936,,
legacy,h10_task_subset,12,,2250.5859375,0.0625,133.97282069548965,304511,,
legacy,h10_task_subset,13,,1728.5703125,0.03125,102.247004725039,237764,,
legacy,h10_task_subset,14,,1612.0859375,0.015625,89.14919644966722,225796,,
legacy,h10_task_subset,15,,2023.8359375,0.03125,117.59706020355225,275390,,
legacy,h10_task_subset,16,,1905.5234375,0.03125,103.27497701346874,261827,,
legacy,h10_task_subset,17,,1560.9453125,0.015625,88.14239494130015,217171,,
legacy,h10_task_subset,18,,1843.1328125,0.0078125,97.85631838813424,253765,,
legacy,h10_task_subset,19,,1435.09375,0.0078125,75.83592033013701,200052,,
legacy,h10_task_subset,20,,1681.8203125,0.0078125,89.91411318257451,231656,,
legacy,h10_task_subset,21,,1624.453125,0.0078125,86.89836865663528,223454,,
legacy,h10_task_subset,22,,1695.40625,0.0078125,84.8165047429502,233638,,
legacy,h10_task_subset,23,,1913.5703125,0.0078125,94.99032926931977,261727,,
legacy,h10_task_subset,24,,1777.9296875,0.0078125,88.2252004519105,243220,,
legacy,h10_task_subset,25,0.636,1994.1171875,0.015625,138.29671178758144,271096,,
legacy,h10_task_subset,26,,2120.5859375,0.015625,152.64663139544427,288738,,
legacy,h10_task_subset,27,,2131.9765625,0.0234375,107.99933221936226,289182,,
legacy,h10_task_subset,28,,2429.5703125,0.015625,114.39687660522759,327336,,
legacy,h10_task_subset,29,,2208.7734375,0.0234375,111.34086108207703,300000,,
legacy,h10_task_subset,30,,3075.1796875,0.0390625,151.4734039977193,409727,,
legacy,h10_task_subset,31,,2900.8984375,0.046875,143.65187772363424,389891,,
legacy,h10_task_subset,32,,3742.046875,0.1015625,189.79829868115485,495656,,
legacy,h10_task_subset,33,,5293.296875,0.1875,275.34190444275737,695525,,
legacy,h10_task_subset,34,,5725.3359375,0.2109375,312.62618031166494,750304,,
legacy,h10_task_subset,35,,6714.8125,0.2421875,365.4367748182267,875870,,
legacy,h10_task_subset,36,,9023.5390625,0.4296875,534.4434555526823,1173017,,
legacy,h10_task_subset,37,,8760.2578125,0.421875,515.7553089242429,1138759,,
legacy,h10_task_subset,38,,10360.953125,0.5234375,602.8422831557691,1342364,,
legacy,h10_task_subset,39,,9998.421875,0.4921875,583.5011912249029,1298236,,
legacy,h10_task_subset,40,,11695.734375,0.6171875,707.5142844635993,1512439,,
legacy,h10_task_subset,41,,11484.234375,0.6171875,687.3718602396548,1486821,,
legacy,h10_task_subset,42,,11888.171875,0.6171875,712.3308470025659,1537840,,
legacy,h10_task_subset,43,,11747.1875,0.6171875,711.290366338566,1519230,,
legacy,h10_task_subset,44,,12624.671875,0.6796875,760.4941859524697,1632281,,
legacy,h10_task_subset,45,,12028.0078125,0.6328125,723.8227734640241,1557032,,
legacy,h6_gen_sched,1,,97.0625,0.6640625,142.97270404919982,28107,128,
legacy,h6_gen_sched,2,,130.6484375,0.578125,11.535555616021156,33072,128,
legacy,h6_gen_sched,3,,179.515625,0.609375,15.111033819615841,40159,193,
legacy,h6_gen_sched,4,,200.9453125,0.5234375,11.66008035093546,42373,258,
legacy,h6_gen_sched,5,,248.515625,0.5546875,11.943987615406513,49905,323,
legacy,h6_gen_sched,6,,297.1953125,0.53125,12.42071956768632,54146,388,
legacy,h6_gen_sched,7,,352.25,0.515625,11.300548363476992,60746,453,
legacy,h6_gen_sched,8,,394.234375,0.4921875,12.798080760985613,67146,518,
legacy,h6_gen_sched,9,,498.1015625,0.515625,16.354716666042805,81182,583,
legacy,h6_gen_sched,10,,516.53125,0.4765625,16.025234892964363,82810,648,
legacy,h6_gen_sched,11,,553.390625,0.5078125,15.616823058575392,87811,713,
legacy,h6_gen_sched,12,,623.625,0.46875,17.41999054327607,97254,778,
legacy,h6_gen_sched,13,,651.1875,0.4453125,17.22791612520814,101121,843,
legacy,h6_gen_sched,14,,638.90625,0.3671875,16.449563685804605,97534,908,
legacy,h6_gen_sched,15,,765.4921875,0.390625,21.12337514013052,113501,973,
legacy,h6_gen_sched,16,,727.8125,0.2890625,19.706466261297464,109551,1038,
legacy,h6_gen_sched,17,,833.9765625,0.34375,25.592534884810448,122009,1103,
legacy,h6_gen_sched,18,,840.0390625,0.296875,21.024108175188303,124146,1168,
legacy,h6_gen_sched,19,,930.296875,0.3125,20.08691244572401,135846,1233,
legacy,h6_gen_sched,20,,886.328125,0.1640625,21.307708758860826,131577,1298,
legacy,h6_gen_sched,21,,985.421875,0.2890625,24.92821864411235,143108,1363,
legacy,h6_gen_sched,22,,979.9375,0.234375,23.1910910718143,143349,1428,
legacy,h6_gen_sched,23,,1028.015625,0.2890625,24.494097914546728,148323,1494,
legacy,h6_gen_sched,24,,1073.65625,0.265625,23.15497375279665,157185,1559,
legacy,h6_gen_sched,25,0.636,995.3359375,0.171875,60.11719378456473,143534,1624,
legacy,h6_gen_sched,26,,1130.1953125,0.296875,28.028833769261837,161407,1754,
legacy,h6_gen_sched,27,,1141.8359375,0.2109375,25.73935243114829,163117,1754,
legacy,h6_gen_sched,28,,1262.84375,0.3046875,31.327874325215816,179761,1819,
legacy,h6_gen_sched,29,,1174.5859375,0.2578125,26.673988834023476,166500,1884,
legacy,h6_gen_sched,30,,1355.6640625,0.3203125,35.836812771856785,189836,1949,
legacy,h6_gen_sched,31,,1434.78125,0.3828125,33.76921598985791,199997,2014,
legacy,h6_gen_sched,32,,1396.65625,0.28125,34.7780058644712,193944,2079,
legacy,h6_gen_sched,33,,1663.6484375,0.484375,39.69633048400283,229900,2144,
legacy,h6_gen_sched,34,,1754.2421875,0.5234375,41.75560725107789,242366,2209,
legacy,h6_gen_sched,35,,1778.90625,0.5078125,41.93918975442648,245970,2274,
legacy,h6_gen_sched,36,,2021.0859375,0.6640625,46.90638083219528,275097,2339,
legacy,h6_gen_sched,37,,2058.3828125,0.6640625,46.017713621258736,279635,2404,
legacy,h6_gen_sched,38,,2268.640625,0.796875,55.13761293888092,307746,2469,
legacy,h6_gen_sched,39,,2268.828125,0.75,52.20959075912833,305367,2534,
legacy,h6_gen_sched,40,,2443.9453125,0.7734375,54.140176206827164,328532,2599,
legacy,h6_gen_sched,41,,2473.53125,0.8203125,57.76873245835304,332957,2664,
legacy,h6_gen_sched,42,,2622.984375,0.8828125,60.999136585742235,352138,2729,
legacy,h6_gen_sched,43,,2550.8125,0.7890625,61.89154990017414,341541,2794,
legacy,h6_gen_sched,44,,2806.125,0.9296875,65.57978209853172,375790,2924,
legacy,h6_gen_sched,45,,2825.21875,0.90625,70.42564320191741,378709,2989,
legacy,h6_gen_sched,46,,2837.3984375,0.859375,71.46090412139893,378710,3054,
legacy,h6_gen_sched,47,,3016.8828125,0.9453125,72.98419936001301,402021,3119,
legacy,h6_gen_sched,48,,3043.0703125,0.921875,76.95137722790241,406224,3184,
legacy,h6_gen_sched,49,,3131.2578125,0.9296875,75.1780786961317,419416,3249,
legacy,h6_gen_sched,50,0.582,3213.5,0.9453125,102.77777939662337,428392,3314,
legacy,h6_gen_sched,51,,3176.8984375,0.90625,117.88122960366309,423612,3379,
legacy,h6_gen_sched,52,,3187.3671875,0.8828125,79.6765238456428,424873,3444,
legacy,h6_gen_sched,53,,3373.3046875,0.9296875,80.43790566548705,446694,3509,
legacy,h6_gen_sched,54,,3429.4453125,0.921875,84.7511269506067,454945,3574,
legacy,h6_gen_sched,55,,3513.15625,0.9375,86.33147494122386,466171,3639,
legacy,h6_gen_sched,56,,3555.0390625,0.9453125,96.6537466775626,472341,3704,
legacy,h6_gen_sched,57,,3663.9375,0.9140625,90.50078747607768,485835,3769,
legacy,h6_gen_sched,58,,3670.109375,0.9375,88.97849287092686,484576,3834,
legacy,h6_gen_sched,59,,3713.15625,0.90625,91.6654224190861,491463,3899,
legacy,h6_gen_sched,60,,3790.9453125,0.8984375,94.76375557854772,503628,3964,
legacy,h6_gen_sched,61,,3856.15625,0.890625,98.3201999887824,512087,4029,
legacy,h6_gen_sched,62,,3977.421875,0.9296875,100.70065967924893,527466,4094,
legacy,h6_gen_sched,63,,4030.640625,0.9296875,104.78186060488224,533281,4159,
legacy,h6_gen_sched,64,,4129.9921875,0.9609375,108.79797829501331,548325,4225,
legacy,h6_gen_sched,65,,4147.8984375,0.921875,105.98234372213483,547787,4290,
legacy,h6_gen_sched,66,,4170.1328125,0.9296875,110.4462914429605,550582,4355,
legacy,h6_gen_sched,67,,4279.4453125,0.9296875,113.96398479305208,564119,4420,
legacy,h6_gen_sched,68,,4297.203125,0.9140625,130.0731033422053,564937,4485,
legacy,h6_gen_sched,69,,4399.9765625,0.9296875,114.03533327952027,578914,4550,
legacy,h6_gen_sched,70,,4381.4375,0.8984375,115.66421815752983,578197,4615,
legacy,h6_gen_sched,71,,4479.84375,0.9296875,118.58767111226916,589922,4680,
legacy,h6_gen_sched,72,,4527.296875,0.890625,122.30106514319777,596465,4745,
legacy,h6_gen_sched,73,,4573.4921875,0.90625,128.9218298047781,603217,4810,
legacy,h6_gen_sched,74,,4780.2421875,0.953125,129.8993359990418,629442,4875,
legacy,h6_gen_sched,75,0.54,4766.2734375,0.9140625,161.29129892401397,626413,4940,
legacy,h6_gen_sched,76,,4831.8203125,0.9453125,133.07282994687557,635341,5005,
legacy,h6_gen_sched,77,,4744.71875,0.8828125,130.20567707531154,623275,5070,
legacy,h6_gen_sched,78,,4909.171875,0.921875,137.27754727564752,645480,5135,
legacy,h6_gen_sched,79,,5039.6796875,0.90625,141.73664979822934,661852,5200,
legacy,h6_gen_sched,80,,5066.0234375,0.921875,142.7705665193498,665248,5265,
legacy,h6_gen_sched,81,,5166.90625,0.9375,147.72745981253684,678850,5330,
legacy,h6_gen_sched,82,,5281.3125,0.9609375,151.05532434396446,692081,5395,
legacy,h6_gen_sched,83,,5380.53125,0.953125,156.75085418485105,706739,5460,
legacy,h6_gen_sched,84,,5280.5,0.9140625,151.8966017253697,691628,5525,
legacy,h6_gen_sched,85,,5482.84375,0.96875,161.27949201874435,717984,5590,
legacy,h6_gen_sched,86,,5577.921875,0.96875,161.3791553415358,731379,5655,
legacy,h6_gen_sched,87,,5546.8359375,0.9296875,161.4584496449679,728001,5720,
legacy,h6_gen_sched,88,,5659.828125,0.9453125,166.38804127275944,742133,5785,
legacy,h6_gen_sched,89,,5675.015625,0.9453125,169.33120684325695,743482,5850,
legacy,h6_gen_sched,90,,5826.8515625,0.96875,170.88035332225263,762021,5915,
legacy,h6_gen_sched,91,,5876.2421875,0.96875,176.26301173307002,769554,5980,
legacy,h6_gen_sched,92,,5838.6796875,0.9453125,182.30249100737274,765874,6045,
legacy,h6_gen_sched,93,,5988.8359375,0.9453125,183.36181315593421,782513,6110,
legacy,h6_gen_sched,94,,6059.9921875,0.96875,186.28553693927824,793190,6175,
legacy,h6_gen_sched,95,,6135.1171875,0.9609375,194.26606533676386,802244,6240,
legacy,h6_gen_sched,96,,6198.4921875,0.9609375,195.5545196197927,810503,6305,
legacy,h6_gen_sched,97,,6175.6015625,0.921875,193.84996348805726,807688,6370,
legacy,h6_gen_sched,98,,6324.5546875,0.9453125,209.5065251328051,826536,6435,
legacy,h7_gen512,1,,300.0859375,0.4140625,141.0729654841125,54094,,
legacy,h7_gen512,2,,325.4765625,0.4375,13.101487651467323,58010,,
legacy,h7_gen512,3,,318.8125,0.46875,14.342357717454433,57989,,
legacy,h7_gen512,4,,347.1875,0.5546875,12.496114440262318,61092,,
legacy,h7_gen512,5,,349.34375,0.5390625,12.743574131280184,62811,,
legacy,h7_gen512,6,,337.03125,0.515625,11.976653635501862,59245,,
legacy,h7_gen512,7,,322.9453125,0.4765625,12.153971906751394,56995,,
legacy,h7_gen512,8,,366.2734375,0.5859375,13.7673170119524,63567,,
legacy,h7_gen512,9,,413.4609375,0.671875,13.692728001624346,70348,,
legacy,h7_gen512,10,,420.5,0.6953125,14.91006400436163,70518,,
legacy,h7_gen512,11,,424.359375,0.625,14.081554230302572,71295,,
legacy,h7_gen512,12,,410.984375,0.65625,14.769002489745617,70036,,
legacy,h7_gen512,13,,428,0.6796875,14.17542565613985,72553,,
legacy,h7_gen512,14,,420.4765625,0.640625,12.567644860595465,69575,,
legacy,h7_gen512,15,,450.9140625,0.7578125,12.656365863978863,73235,,
legacy,h7_gen512,16,,436.40625,0.703125,14.796757712960243,72251,,
legacy,h7_gen512,17,,483.9765625,0.84375,14.367977671325207,77209,,
legacy,h7_gen512,18,,487.3828125,0.8203125,18.156072478741407,79006,,
legacy,h7_gen512,19,,483.7109375,0.8359375,18.080396629869938,78683,,
legacy,h7_gen512,20,,499.71875,0.8984375,14.74940911307931,82091,,
legacy,h7_gen512,21,,490.3359375,0.8046875,12.710505459457636,79737,,
legacy,h7_gen512,22,,500.4140625,0.8671875,15.749180663377047,81970,,
legacy,h7_gen512,23,,498.234375,0.8359375,14.36336600407958,80511,,
legacy,h7_gen512,24,,501.03125,0.90625,16.374966993927956,83889,,
legacy,h7_gen512,25,0.418,501.1328125,0.921875,47.82892004400492,80276,,
legacy,h7_gen512,26,,505.09375,0.9140625,14.891003243625164,81394,,
legacy,h7_gen512,27,,503.828125,0.8984375,15.701549507677555,81452,,
legacy,h7_gen512,28,,505.234375,0.9375,19.977486174553633,82787,,
legacy,h7_gen512,29,,504.578125,0.953125,22.905126210302114,80739,,
legacy,h7_gen512,30,,500.8828125,0.8828125,14.677661933004856,80424,,
legacy,h7_gen512,31,,504.5625,0.921875,15.791070759296417,80929,,
legacy,h7_gen512,32,,507.0859375,0.953125,16.31548647210002,80079,,
legacy,h7_gen512,33,,509.6953125,0.96875,18.248078655451536,82194,,
legacy,h7_gen512,34,,506.265625,0.9453125,15.141104079782963,82625,,
legacy,h7_gen512,35,,512,1,16.27998983860016,83806,,
legacy,h7_gen512,36,,510.171875,0.984375,14.845750283449888,81700,,
legacy,h7_gen512,37,,507.8828125,0.9609375,17.867544498294592,81171,,
legacy,h7_gen512,38,,508.8125,0.96875,16.224694203585386,82488,,
legacy,h7_gen512,39,,511.1796875,0.984375,15.615767784416676,80388,,
legacy,h7_gen512,40,,510.7421875,0.9921875,14.43394074589014,81082,,
legacy,h7_gen512,41,,509.6953125,0.984375,17.645084146410227,81586,,
legacy,h7_gen512,42,,510.375,0.9921875,15.624196581542492,81724,,
legacy,h7_gen512,43,,509.8359375,0.984375,13.753572385758162,80296,,
legacy,h7_gen512,44,,511.4375,0.984375,15.493813145905733,82070,,
legacy,h7_gen512,45,,511.078125,0.984375,14.977061171084642,82499,,
legacy,h7_gen512,46,,508.25,0.9765625,18.18184393644333,80579,,
legacy,h7_gen512,47,,509.2421875,0.984375,16.002047415822744,81043,,
legacy,h7_gen512,48,,511.4765625,0.9921875,15.715101838111877,82180,,
legacy,h7_gen512,49,,511,0.9921875,16.445437964051962,84023,,
legacy,h7_gen512,50,0.25,510.28125,0.9921875,59.45455151051283,82380,,
legacy,h7_gen512,51,,510.71875,0.9921875,19.30681797862053,82341,,
legacy,h7_gen512,52,,509.4453125,0.9765625,17.22581708058715,82099,,
legacy,h7_gen512,53,,510.90625,0.984375,14.857276976108551,80307,,
legacy,h7_gen512,54,,512,1,15.973037455230951,81512,,
legacy,h7_gen512,55,,510.515625,0.9921875,17.225313127040863,81833,,
legacy,h7_gen512,56,,511.4140625,0.9921875,16.01824590191245,82757,,
legacy,h7_gen512,57,,512,1,16.847854614257812,82387,,
legacy,h7_gen512,58,,511.9921875,0.9921875,15.808520004153252,80337,,
legacy,h7_gen512,59,,508.90625,0.9765625,15.551353145390749,81319,,
legacy,h7_gen512,60,,512,1,20.9290869012475,83923,,
legacy,h7_gen512,61,,512,1,19.36630192771554,84035,,
legacy,h7_gen512,62,,512,1,15.175536591559649,83892,,
legacy,h7_gen512,63,,512,1,18.18720155209303,82895,,
legacy,h7_gen512,64,,512,1,15.866927579045296,85222,,
legacy,h7_gen512,65,,511.609375,0.9921875,15.971744406968355,82342,,
legacy,h7_gen512,66,,510.5859375,0.9921875,15.991420865058899,82160,,
legacy,h7_gen512,67,,512,1,17.707644652575254,81886,,
legacy,h7_gen512,68,,511.5546875,0.9921875,15.71968549862504,80374,,
legacy,h7_gen512,69,,512,1,15.251536075025797,81253,,
legacy,h7_gen512,70,,512,1,17.220725052058697,82909,,
legacy,h7_gen512,71,,512,1,20.764931492507458,82038,,
legacy,h7_gen512,72,,511.75,0.9921875,15.32724642381072,82475,,
legacy,h7_gen512,73,,512,1,14.788673855364323,83346,,
legacy,h7_gen512,74,,510.5625,0.9921875,16.489879224449396,82923,,
legacy,h7_gen512,75,0.192,512,1,46.2488285638392,81866,,
legacy,h7_gen512,76,,509.1953125,0.984375,16.112125027924776,82045,,
legacy,h7_gen512,77,,511.3984375,0.9921875,15.37895978987217,81410,,
legacy,h7_gen512,78,,510.84375,0.9921875,16.054996464401484,82494,,
legacy,h7_gen512,79,,512,1,15.139073640108109,82309,,
